x,y
2976.0,3.715691968695956e-14
2992.0,3.220661199895641e-14
3008.0,2.7915819319526583e-14
3024.0,2.4196676393831962e-14
3040.0,2.097302399784101e-14
3056.0,1.8178849378096523e-14
3072.0,1.5756934467129747e-14
3088.0,1.3657684193179587e-14
3104.0,1.18381108907795e-14
3120.0,1.0260954015350284e-14
3136.0,8.893917135641927e-15
3152.0,7.709006579439852e-15
3168.0,6.681958189568583e-15
3184.0,5.791740451515723e-15
3200.0,5.020123817908734e-15
3216.0,4.3513074106314924e-15
3232.0,3.77159545632561e-15
3248.0,3.2691168294431194e-15
3264.0,2.8335819597576677e-15
3280.0,2.4560721263766657e-15
3296.0,2.1288568234956882e-15
3312.0,1.84523545797902e-15
3328.0,1.5994001371083466e-15
3344.0,1.3863167367182053e-15
3360.0,1.2016218142757494e-15
3376.0,1.0415332559292635e-15
3392.0,9.02772827788955e-16
3408.0,7.824990454739903e-16
3424.0,6.782489872533549e-16
3440.0,5.878878592516983e-16
3456.0,5.095652799352337e-16
3472.0,4.416773886876677e-16
3488.0,3.8283400254968657e-16
3504.0,3.318301485699436e-16
3520.0,2.876213888176244e-16
3536.0,2.49302432771391e-16
3552.0,2.160885991171652e-16
3568.0,1.8729974733635007e-16
3584.0,1.6234635004153661e-16
3600.0,1.4071742085417128e-16
3616.0,1.2197005061575907e-16
3632.0,1.0572033765903011e-16
3648.0,9.163552641254091e-17
3664.0,7.942719335598194e-17
3680.0,6.884534079072148e-17
3696.0,5.967327748001834e-17
3712.0,5.172318132655943e-17
3728.0,4.4832253221485424e-17
3744.0,3.885938330485691e-17
3760.0,3.368226137048391e-17
3776.0,2.919487224306507e-17
3792.0,2.5305324838901854e-17
3808.0,2.1933970454501782e-17
3824.0,1.9011771750084934e-17
3840.0,1.6478889028645675e-17
3856.0,1.428345486091824e-17
3872.0,1.2380511963472823e-17
3888.0,1.0731092580205069e-17
3904.0,9.30142051513596e-18
3920.0,8.062219476046934e-18
3936.0,6.988113565468706e-18
3952.0,6.057107642501429e-18
3968.0,5.250136914509124e-18
3984.0,4.5506765353947366e-18
4000.0,3.944403215954693e-18
4016.0,3.418901916895784e-18
4032.0,2.963411618283177e-18
4048.0,2.568604959381e-18
4064.0,2.226397236432176e-18
4080.0,1.929780847105179e-18
4096.0,1.672681791422728e-18
4112.0,1.4498352906518692e-18
4128.0,1.2566779771253909e-18
4144.0,1.0892544472978813e-18
4160.0,9.441362644646923e-19
4176.0,8.183517525116625e-19
4192.0,7.09325143038136e-19
4208.0,6.148238297307269e-19
4224.0,5.3291264988253e-19
4240.0,4.619142568517573e-19
4256.0,4.003747719817557e-19
4272.0,3.4703401261522042e-19
4288.0,3.0079968654295936e-19
4304.0,2.6072502445074247e-19
4320.0,2.259893923298085e-19
4336.0,1.9588148683919197e-19
4352.0,1.6978476950075628e-19
4368.0,1.4716484145380333e-19
4384.0,1.2755850023418387e-19
4400.0,1.1056425448670758e-19
4416.0,9.583410237466448e-20
4432.0,8.306640532778901e-20
4448.0,7.199971119993177e-20
4464.0,6.240740034936048e-20
4480.0,5.409304500611734e-20
4496.0,4.688638689728437e-20
4512.0,4.063985076146539e-20
4528.0,3.522552235753185e-20
4544.0,3.053252908442114e-20
4560.0,2.6464769573294738e-20
4576.0,2.2938945759489988e-20
4592.0,1.9882857135767417e-20
4608.0,1.7233922257206947e-20
4624.0,1.4937897221680625e-20
4640.0,1.294776488342228e-20
4656.0,1.1222772053423052e-20
4672.0,9.727594970801087e-21
4688.0,8.431615955978787e-21
4704.0,7.30829643324073e-21
4720.0,6.3346334836616646e-21
4736.0,5.490688799897744e-21
4752.0,4.759180396952661e-21
4768.0,4.1251287181237264e-21
4784.0,3.575549889217271e-21
4800.0,3.0991898396073743e-21
4816.0,2.6862938455679666e-21
4832.0,2.328406776672489e-21
4848.0,2.0181999547812314e-21
4864.0,1.749321080099178e-21
4880.0,1.5162641511460473e-21
4896.0,1.314256714908105e-21
4912.0,1.1391621383223433e-21
4928.0,9.873948998448679e-22
4944.0,8.558471664757698e-22
4960.0,7.41825152712137e-22
4976.0,6.429939582115392e-22
4992.0,5.573297545722034e-22
5008.0,4.830783421285623e-22
5024.0,4.1871922810366903e-22
5040.0,3.629344905242568e-22
5056.0,3.145817903052915e-22
5072.0,2.726709788555304e-22
5088.0,2.3634382218334813e-22
5104.0,2.048564263006134e-22
5120.0,1.7756400403858506e-22
5136.0,1.5390767133635313e-22
5152.0,1.3340300262113672e-22
5168.0,1.1563011092177764e-22
5184.0,1.0022504957968741e-22
5200.0,8.687235948468615e-23
5216.0,7.52986092208035e-23
5232.0,6.526679583955309e-23
5248.0,5.65714916018e-23
5264.0,4.903463730500858e-23
5280.0,4.250189605319218e-23
5296.0,3.683949280342366e-23
5312.0,3.1931474970316594e-23
5328.0,2.7677337992156005e-23
5344.0,2.398996723590582e-23
5360.0,2.0793854096190247e-23
5376.0,1.802354975818797e-23
5392.0,1.5622324961171817e-23
5408.0,1.3541008317830324e-23
5424.0,1.1736979400907071e-23
5440.0,1.0173295977960797e-23
5456.0,8.817937522084671e-24
5472.0,7.643149507478961e-24
5488.0,6.62487506260593e-24
5504.0,5.742262342531935e-24
5520.0,4.977237532610917e-24
5536.0,4.3141347396377745e-24
5552.0,3.739375191520405e-24
5568.0,3.2411891762407737e-24
5584.0,2.8093750260745986e-24
5600.0,2.4350902116382186e-24
5616.0,2.110670267864343e-24
5632.0,1.829471843940213e-24
5648.0,1.58573666324328e-24
5664.0,1.3744736074965838e-24
5680.0,1.1913565105070917e-24
5696.0,1.0326355685452198e-24
5712.0,8.950605532602759e-25
5728.0,7.758142547144975e-25
5744.0,6.724547916069177e-25
5760.0,5.828656073373035e-25
5776.0,5.052121279481844e-25
5792.0,4.379041944024429e-25
5808.0,3.7956349989864033e-25
5824.0,3.2899536541754e-25
5840.0,2.8516427552998327e-25
5856.0,2.471726734974997e-25
5872.0,2.142425814396163e-25
5888.0,1.8569966919249624e-25
5904.0,1.6095944562692777e-25
5920.0,1.3951528965661077e-25
5936.0,1.2092807584018962e-25
5952.0,1.0481718213397073e-25
5968.0,9.085269565543406e-26
5984.0,7.874865685006595e-26
6000.0,6.825720371807731e-26
6016.0,5.916349618866172e-26
6032.0,5.128131670501998e-26
6048.0,4.4449256930568936e-26
6064.0,3.852741248912442e-26
6080.0,3.339451805517821e-26
6096.0,2.894546412771485e-26
6112.0,2.508914463698661e-26
6128.0,2.1746591308340106e-26
6144.0,1.8849356579291255e-26
6160.0,1.6338111955826793e-26
6176.0,1.4161433105594488e-26
6192.0,1.2274746809572756e-26
6208.0,1.0639418208288153e-26
6224.0,9.221959651548485e-27
6240.0,7.993344950811143e-27
6256.0,6.928414991701843e-27
6272.0,6.005362535038303e-27
6288.0,5.205285656306089e-27
6304.0,4.511800679086414e-27
6320.0,3.910706676230794e-27
6336.0,3.3896946685625506e-27
6352.0,2.9380955661843882e-27
6368.0,2.5466616908280567e-27
6384.0,2.207377405342099e-27
6400.0,1.9132949724588274e-27
6416.0,1.6583922816175106e-27
6432.0,1.4374495304266087e-27
6448.0,1.2459423354939599e-27
6464.0,1.0799490837883037e-27
6480.0,9.360706273078159e-28
6496.0,8.11360676592981e-28
6512.0,7.032654677080726e-28
6528.0,6.095714672141562e-28
6544.0,5.283600442555243e-28
6560.0,4.579681815514224e-28
6576.0,3.969544207473893e-28
6592.0,3.4406934476779245e-28
6608.0,2.982299927181668e-28
6624.0,2.5849768341525146e-28
6640.0,2.2405879342323147e-28
6656.0,1.9420809597596713e-28
6672.0,1.6833431960586382e-28
6688.0,1.45907630754362e-28
6704.0,1.2646878403760545e-28
6720.0,1.096197179904679e-28
6736.0,9.501540371208608e-29
6752.0,8.235677949249732e-29
6768.0,7.138462673829659e-29
6784.0,6.187426179079951e-29
6800.0,5.363093493773936e-29
6816.0,4.6485842401173066e-29
6832.0,4.029266963656981e-29
6848.0,3.492459515804718e-29
6864.0,3.02716935352048e-29
6880.0,2.6238684381090464e-29
6896.0,2.2742981235913302e-29
6912.0,1.971300039227073e-29
6928.0,1.708669503064209e-29
6944.0,1.4810284647721195e-29
6960.0,1.2837153759294518e-29
6976.0,1.112689732571247e-29
6992.0,9.644493352532013e-30
7008.0,8.359585723154701e-30
7024.0,7.245862577573894e-30
7040.0,6.280517507902611e-30
7056.0,5.4437825372446424e-30
7072.0,4.718523318424168e-30
7088.0,4.089888263204161e-30
7104.0,3.545004416992364e-30
7120.0,3.0727138512703276e-30
7136.0,2.663345175687793e-30
7152.0,2.308515490932184e-30
7168.0,2.0009587268378076e-30
7184.0,1.7343768505064785e-30
7200.0,1.5033108975348683e-30
7216.0,1.3030291853740643e-30
7232.0,1.1294304196961463e-30
7248.0,9.789597096160357e-31
7264.0,8.485357719595901e-31
7280.0,7.354878338940611e-31
7296.0,6.3750094183647384e-31
7312.0,5.52568556696112e-31
7328.0,4.789514647141424e-31
7344.0,4.1514216249184634e-31
7360.0,3.5983398689733177e-31
7376.0,3.11894357704446e-31
7392.0,2.7034158503661404e-31
7408.0,2.343247666870731e-31
7424.0,2.031063636603103e-31
7440.0,1.7604709712313122e-31
7456.0,1.5259285749074522e-31
7472.0,1.3226335757700747e-31
7488.0,1.1464229745225355e-31
7504.0,9.936883960834607e-32
7520.0,8.61302198625391e-32
7536.0,7.465534268899973e-32
7552.0,6.470922982557079e-32
7568.0,5.608820847641122e-32
7584.0,4.8615740576319246e-32
7600.0,4.2138807709965923e-32
7616.0,3.652477765776169e-32
7632.0,3.1658688402648356e-32
7648.0,2.7440893980719246e-32
7664.0,2.3785023968272875e-32
7680.0,2.0616214820435928e-32
7696.0,1.786957684336633e-32
7712.0,1.5488865407264034e-32
7728.0,1.3425329189784345e-32
7744.0,1.1636711864611221e-32
7760.0,1.008638679214082e-32
7776.0,8.742606992793473e-33
7792.0,7.577855044186592e-33
7808.0,6.5682795896051e-33
7824.0,5.6932069187995163e-33
7840.0,4.934717619445217e-33
7856.0,4.277279630089025e-33
7872.0,3.707430180378046e-33
7888.0,3.21350010546117e-33
7904.0,2.7853748891761852e-33
7920.0,2.4142875427539013e-33
7936.0,2.0926390776864567e-33
7952.0,1.813842896470104e-33
7968.0,1.572189914714e-33
7984.0,1.3627316526358024e-33
8000.0,1.1811789019352174e-33
8016.0,1.02381389298349e-33
8032.0,8.874141637212361e-34
8048.0,7.691865712802553e-34
8064.0,6.667100950438853e-34
8080.0,5.778862598882668e-34
8096.0,5.008961643901125e-34
8112.0,4.341632340406173e-34
8128.0,3.7632093673969594e-34
8144.0,3.261847994604571e-34
8160.0,2.827281530515903e-34
8176.0,2.450611084887599e-34
8192.0,2.124123340585094e-34
8208.0,1.841132603146338e-34
8224.0,1.5958438936199877e-34
8240.0,1.3832342811441613e-34
8256.0,1.1989500252385087e-34
8272.0,1.0392174215277459e-34
8288.0,9.007655252285737e-35
8304.0,7.80759169960321e-35
8320.0,6.767409102634609e-35
8336.0,5.865806989465046e-35
8352.0,5.084322687727239e-35
8368.0,4.4069532528712575e-35
8384.0,3.8198277658246165e-35
8400.0,3.310923289476278e-35
8416.0,2.869818667447147e-35
8432.0,2.487481123530008e-35
8448.0,2.156081291861645e-35
8464.0,1.8688328900839193e-35
8480.0,1.619853752380469e-35
8496.0,1.4040453766753103e-35
8512.0,1.2169885194057248e-35
8528.0,1.0548526998980585e-35
8544.0,9.143177612107471e-36
8560.0,7.925058811967033e-36
8576.0,6.869226415329323e-36
8592.0,5.9540594795089367e-36
8608.0,5.160817556751135e-36
8624.0,4.473256934320614e-36
8640.0,3.877298001800375e-36
8656.0,3.360736934072045e-36
8672.0,2.912995785929141e-36
8688.0,2.524905880853758e-36
8704.0,2.18852005827274e-36
8720.0,1.8969499345625447e-36
8736.0,1.6442248452942415e-36
8752.0,1.4251695801904867e-36
8768.0,1.235298407096416e-36
8784.0,1.0707232148268171e-36
8800.0,9.28073893872991e-37
8816.0,8.044293245550758e-37
8832.0,6.972575594209027e-37
8848.0,6.043639749688263e-37
8864.0,5.238463309648132e-37
8880.0,4.540558170752172e-37
8896.0,3.9356328914269205e-37
8912.0,3.4113000370427006e-37
8928.0,2.9568225146396673e-37
8944.0,2.562893702736066e-37
8960.0,2.221446873798796e-37
8976.0,1.9254900068005847e-37
8992.0,1.66896260721683e-37
9008.0,1.4466116024753146e-37
9024.0,1.2538837714920229e-37
9040.0,1.0868325055051452e-37
9056.0,9.420369908903526e-38
9072.0,8.165321590131155e-38
9088.0,7.077479686572334e-38
9104.0,6.134567776777481e-38
9120.0,5.317277261745481e-38
9136.0,4.6088719706227913e-38
9152.0,3.9948454436283234e-38
9168.0,3.4626238741714235e-38
9184.0,3.0013086271223045e-38
9200.0,2.6014530606198966e-38
9216.0,2.2548690812572158e-38
9232.0,1.9544594713533666e-38
9248.0,1.694072554772478e-38
9264.0,1.4683762251903333e-38
9280.0,1.272748757206441e-38
9296.0,1.103184164372157e-38
9312.0,9.562101660917932e-39
9328.0,8.288170835534627e-39
9344.0,7.183962086470051e-39
9360.0,6.226863838106457e-39
9376.0,5.39727698888372e-39
9392.0,4.678213568195206e-39
9408.0,4.0549488630510663e-39
9424.0,3.514719890888282e-39
9440.0,3.0464640439659633e-39
9456.0,2.640592553403128e-39
9472.0,2.2887941339398767e-39
9488.0,1.9838647885325e-39
9504.0,1.7195602875843818e-39
9520.0,1.490468301937323e-39
9536.0,1.2918975712102879e-39
9552.0,1.1197818379160842e-39
9568.0,9.70596580154588e-40
9584.0,8.412868377656067e-40
9600.0,7.292046539922156e-40
9616.0,6.320548516082412e-40
9632.0,5.478480331336179e-40
9648.0,4.748598426935328e-40
9664.0,4.1159565530087475e-40
9680.0,3.567599704822623e-40
9696.0,3.0922988350172265e-40
9712.0,2.6803209093561465e-40
9728.0,2.323229597275239e-40
9744.0,2.013712515846546e-40
9760.0,1.745431489523425e-40
9776.0,1.512892759341682e-40
9792.0,1.3113344837690754e-40
9808.0,1.1366292274874598e-40
9824.0,9.85199441309168e-41
9840.0,8.539442024568261e-41
9856.0,7.40175715021326e-41
9872.0,6.415642702779873e-41
9888.0,5.560905397787429e-41
9904.0,4.820042242960674e-41
9920.0,4.177882118471071e-41
9936.0,3.621275108393845e-41
9952.0,3.138823221625959e-41
9968.0,2.7206469880682844e-41
9984.0,2.358183150515472e-41
10000.0,2.0440093094633795e-41
