x,y
3312.0,3.681344357458601e-19
3328.0,3.0558305158632135e-19
3344.0,2.536600555381715e-19
3360.0,2.1055953018864488e-19
3376.0,1.7478240970656556e-19
3392.0,1.4508434130463877e-19
3408.0,1.2043240579609767e-19
3424.0,9.996919195698351e-20
3440.0,8.298297517573996e-20
3456.0,6.888296318310325e-20
3472.0,5.717874789179548e-20
3488.0,4.746324866691391e-20
3504.0,3.9398553782262007e-20
3520.0,3.270416761876321e-20
3536.0,2.714725483445787e-20
3552.0,2.253454219162501e-20
3568.0,1.8705596381022385e-20
3584.0,1.5527244041361458e-20
3600.0,1.2888939898467831e-20
3616.0,1.0698921924830508e-20
3632.0,8.881019793352144e-21
3648.0,7.3720056211329e-21
3664.0,6.1193948603397906e-21
3680.0,5.079620849637707e-21
3696.0,4.216519535828967e-21
3712.0,3.50007166328081e-21
3728.0,2.9053586836264586e-21
3744.0,2.4116960715631034e-21
3760.0,2.0019139028758573e-21
3776.0,1.6617596726979552e-21
3792.0,1.3794025836167333e-21
3808.0,1.14502206242573e-21
3824.0,9.504661938533493e-22
3840.0,7.889681913589054e-22
3856.0,6.549110436558944e-22
3872.0,5.436321512071458e-22
3888.0,4.512611578151834e-22
3904.0,3.745853369792804e-22
3920.0,3.1093785106438875e-22
3936.0,2.581049968592011e-22
3952.0,2.1424921146024446e-22
3968.0,1.778451605738456e-22
3984.0,1.476266863432817e-22
4000.0,1.2254276951015725e-22
4016.0,1.0172097424377986e-22
4032.0,8.44371042246281e-23
4048.0,7.009001459968495e-23
4064.0,5.818070375216835e-23
4080.0,4.8294957683070476e-23
4096.0,4.0088943364193e-23
4112.0,3.327724998961625e-23
4128.0,2.762296219212675e-23
4144.0,2.2929419964262607e-23
4160.0,1.9033378688379008e-23
4176.0,1.5799331376889045e-23
4192.0,1.311479564630097e-23
4208.0,1.0886401502776887e-23
4224.0,9.036643869711352e-24
4240.0,7.501186908011967e-24
4256.0,6.226626371492432e-24
4272.0,5.168632170564117e-24
4288.0,4.2904065413173624e-24
4304.0,3.561404194055806e-24
4320.0,2.956269927171939e-24
4336.0,2.4539567558459034e-24
4352.0,2.0369938834788646e-24
4368.0,1.6908790554053543e-24
4384.0,1.4035741605299562e-24
4400.0,1.1650865375673473e-24
4416.0,9.671214234295522e-25
4432.0,8.0279345567696675e-25
4448.0,6.663871948905406e-25
4464.0,5.531583377689766e-25
4480.0,4.5916870700613825e-25
4496.0,3.8114927878343458e-25
4512.0,3.163864838794214e-25
4528.0,2.6262782787124064e-25
4544.0,2.180035478337708e-25
4560.0,1.8096158070275667e-25
4576.0,1.5021358145698713e-25
4592.0,1.2469011359487518e-25
4608.0,1.035034533994841e-25
4624.0,8.591671429882703e-26
4640.0,7.131821744551626e-26
4656.0,5.920021710694517e-26
4672.0,4.9141240920482114e-26
4688.0,4.0791430795640803e-26
4704.0,3.386037460975106e-26
4720.0,2.810700547515972e-26
4736.0,2.333121726754772e-26
4752.0,1.9366904797688125e-26
4768.0,1.6076186559045253e-26
4784.0,1.334460911441452e-26
4800.0,1.1077166326881124e-26
4816.0,9.194994981220371e-27
4832.0,7.63263186718557e-27
4848.0,6.3357369241592254e-27
4864.0,5.259203256576852e-27
4880.0,4.365588285163693e-27
4896.0,3.623811468348405e-27
4912.0,3.0080732997113177e-27
4928.0,2.4969579834571517e-27
4944.0,2.0726885783497215e-27
4960.0,1.7205087035038257e-27
4976.0,1.4281693013377296e-27
4992.0,1.185502606949738e-27
5008.0,9.84068506281578e-28
5024.0,8.168609831629948e-28
5040.0,6.780644452644301e-28
5056.0,5.628514538073088e-28
5072.0,4.672148219325309e-28
5088.0,3.878282419932733e-28
5104.0,3.2193059429375994e-28
5120.0,2.672299134525924e-28
5136.0,2.2182367227489136e-28
5152.0,1.8413261055165413e-28
5168.0,1.5284580730658492e-28
5184.0,1.2687508606547501e-28
5200.0,1.0531716733212727e-28
5216.0,8.742225190798551e-29
5232.0,7.256794236177547e-29
5248.0,6.023759561998814e-29
5264.0,5.0002353766455013e-29
5280.0,4.1506228069901344e-29
5296.0,3.4453717451725554e-29
5312.0,2.8599530755822775e-29
5328.0,2.3740055353948114e-29
5344.0,1.9706275358863196e-29
5360.0,1.6357893135862296e-29
5376.0,1.3578449654817313e-29
5392.0,1.1271273965239118e-29
5408.0,9.356120914319978e-30
5424.0,7.766380165484569e-30
5440.0,6.446759445200699e-30
5456.0,5.3513614397849056e-30
5472.0,4.442087455354905e-30
5488.0,3.687312319127249e-30
5504.0,3.0607844342185032e-30
5520.0,2.5407127311015765e-30
5536.0,2.1090087592626623e-30
5552.0,1.750657558486806e-30
5568.0,1.453195428243969e-30
5584.0,1.2062764316366376e-30
5600.0,1.0013125566190054e-30
5616.0,8.311750190481273e-31
5632.0,6.899463186823099e-31
5648.0,5.727144244643237e-31
5664.0,4.754019307124267e-31
5680.0,3.94624242154358e-31
5696.0,3.275718553825191e-31
5712.0,2.719126423986241e-31
5728.0,2.257107376024822e-31
5744.0,1.8735920705875341e-31
5760.0,1.5552415823259794e-31
5776.0,1.290983462924947e-31
5792.0,1.0716266337562202e-31
5808.0,8.895417138603979e-32
5824.0,7.383956648446833e-32
5840.0,6.129315234642142e-32
5856.0,5.087855608350375e-32
5872.0,4.2233550895075993e-32
5888.0,3.5057457571703606e-32
5904.0,2.910068666603854e-32
5920.0,2.4156057600665334e-32
5936.0,2.005159278552842e-32
5952.0,1.6644536119403078e-32
5968.0,1.38163878347888e-32
5984.0,1.1468782994725227e-32
6000.0,9.520070292823337e-33
6016.0,7.902472164830493e-33
6032.0,6.559727438462054e-33
6048.0,5.445134531243861e-33
6064.0,4.519927137444556e-33
6080.0,3.751925909375258e-33
6096.0,3.114419237607461e-33
6112.0,2.5852342028775685e-33
6128.0,2.145965386748101e-33
6144.0,1.7813347185315018e-33
6160.0,1.478660093513511e-33
6176.0,1.2274142806534647e-33
6192.0,1.0188587782688383e-33
6208.0,8.457398829536254e-34
6224.0,7.0203640079908895e-34
6240.0,5.827502261401142e-34
6256.0,4.837325040123405e-34
6272.0,4.015393301311006e-34
6288.0,3.3331196953847846e-34
6304.0,2.766774278408717e-34
6320.0,2.296659168365197e-34
6336.0,1.9064234393091058e-34
6352.0,1.582494424949536e-34
6368.0,1.31360565200768e-34
6384.0,1.0904049845493442e-34
6400.0,9.051293502832036e-35
6416.0,7.513347355823834e-35
6432.0,6.236720582710348e-35
6448.0,5.177011228777123e-35
6464.0,4.2973618759166986e-35
6480.0,3.567177716348995e-35
6496.0,2.961062444223976e-35
6512.0,2.4579349546866987e-35
6528.0,2.040296128592459e-35
6544.0,1.6936202011415676e-35
6560.0,1.4058495458174473e-35
6576.0,1.1669753018669365e-35
6592.0,9.686892592589449e-36
6608.0,8.040948934415743e-36
6624.0,6.674674994883779e-36
6640.0,5.540550829348587e-36
6656.0,4.5991308215194724e-36
6672.0,3.817671737872542e-36
6688.0,3.168993895532537e-36
6704.0,2.6305358342618638e-36
6720.0,2.1835696134002578e-36
6736.0,1.812549441244491e-36
6752.0,1.504570981751201e-36
6768.0,1.2489225328791584e-36
6784.0,1.0367124662458934e-36
6800.0,8.605599701944316e-37
6816.0,7.1433834010190235e-37
6832.0,5.929618873908932e-37
6848.0,4.9220905579282386e-37
6864.0,4.085755927256649e-37
6880.0,3.3915266898582365e-37
6896.0,2.8152570767348815e-37
6912.0,2.336904035520687e-37
6928.0,1.939830119374621e-37
6944.0,1.6102248251689693e-37
6960.0,1.3366242547189307e-37
6976.0,1.109512392541497e-37
6992.0,9.209901323106089e-38
7008.0,7.645005405217126e-38
7024.0,6.346008018475468e-38
7040.0,5.267729142882297e-38
7056.0,4.372665499631331e-38
7072.0,3.629686161351166e-38
7088.0,3.0129497971008633e-38
7104.0,2.501005893157126e-38
7120.0,2.0760486894356572e-38
7136.0,1.7232978829437452e-38
7152.0,1.4304845587054512e-38
7168.0,1.187424468484377e-38
7184.0,9.856638156453747e-39
7200.0,8.181852263097289e-39
7216.0,6.791636802789468e-39
7232.0,5.6376391283729896e-39
7248.0,4.6797224092884665e-39
7264.0,3.88456964508065e-39
7280.0,3.224524877272875e-39
7296.0,2.6766312961640243e-39
7312.0,2.221832787242727e-39
7328.0,1.8443111464554416e-39
7344.0,1.5309359122209166e-39
7360.0,1.2708076789711657e-39
7376.0,1.0548790083507044e-39
7392.0,8.756397531055632e-40
7408.0,7.268558490111316e-40
7424.0,6.033524898429331e-40
7440.0,5.008341440671157e-40
7456.0,4.157351533077101e-40
7472.0,3.450957163028882e-40
7488.0,2.8645894498716405e-40
7504.0,2.377854122394746e-40
7520.0,1.9738221920921508e-40
7536.0,1.638441151331778e-40
7552.0,1.3600462175024896e-40
7568.0,1.1289546238748418e-40
7584.0,9.371288463335269e-41
7600.0,7.778970527762923e-41
7616.0,6.457210522176971e-41
7632.0,5.360036727083966e-41
7648.0,4.449288685418764e-41
7664.0,3.6932899556763287e-41
7680.0,3.065746383551606e-41
7696.0,2.54483157321955e-41
7712.0,2.1124277503191826e-41
7728.0,1.7534956133356584e-41
7744.0,1.4555512563792109e-41
7760.0,1.2082319703765046e-41
7776.0,1.0029358209420326e-41
7792.0,8.325224672007478e-42
7808.0,6.910648158353888e-42
7824.0,5.736428727159412e-42
7840.0,4.761726221295296e-42
7856.0,3.9526398191299396e-42
7872.0,3.281028940702446e-42
7888.0,2.723534499051992e-42
7904.0,2.2607664551530343e-42
7920.0,1.8766294190597836e-42
7936.0,1.5577628412052262e-42
7952.0,1.2930763233241604e-42
7968.0,1.0733638867954266e-42
7984.0,8.909837823917556e-43
8000.0,7.39592705000723e-43
8016.0,6.13925169122526e-43
8032.0,5.096103716730871e-43
8048.0,4.230201724551724e-43
8064.0,3.511429049540558e-43
8080.0,2.9147862851065183e-43
8096.0,2.4195217867086577e-43
8112.0,2.0084099154267577e-43
8128.0,1.6671519184258652e-43
8144.0,1.3838786085262191e-43
8160.0,1.1487375457329242e-43
8176.0,9.535503626158559e-44
8192.0,7.915283150814921e-44
8208.0,6.570361651974353e-44
8224.0,5.453961837523222e-44
8240.0,4.527254556257386e-44
8256.0,3.7580082933732086e-44
8272.0,3.1194681362774497e-44
8288.0,2.5894252203780083e-44
8304.0,2.14944428954197e-44
8320.0,1.7842225052438986e-44
8336.0,1.4810572033468161e-44
8352.0,1.2294040867316838e-44
8368.0,1.020510487412036e-44
8384.0,8.471109427385887e-45
8400.0,7.031744976254494e-45
8416.0,5.836949437960308e-45
8432.0,4.8451670042579886e-45
8448.0,4.021902801911845e-45
8464.0,3.338523137347166e-45
8480.0,2.7712595971499233e-45
8496.0,2.3003823663472e-45
8512.0,1.9095140119111922e-45
8528.0,1.5850598644064042e-45
8544.0,1.3157351860630897e-45
8560.0,1.092172679858235e-45
8576.0,9.065966885007522e-46
8592.0,7.525527517381371e-46
8608.0,6.246831158022395e-46
8624.0,5.185403870587143e-46
8640.0,4.304328486062746e-46
8656.0,3.572960598309842e-46
8672.0,2.9658627306002804e-46
8688.0,2.461919602730795e-46
8704.0,2.043603727096102e-46
8720.0,1.6963657906491555e-46
8736.0,1.4081286198150536e-46
8752.0,1.1688671281112506e-46
8768.0,9.702596367642092e-47
8784.0,8.053984410144305e-47
8800.0,6.685495554074181e-47
8816.0,5.549532818470505e-47
8832.0,4.606586640314662e-47
8848.0,3.8238607048321046e-47
8864.0,3.174131267171891e-47
8880.0,2.634800291889975e-47
8896.0,2.1871094777781145e-47
8912.0,1.815487831282889e-47
8928.0,1.5070100966709048e-47
8944.0,1.2509472067698877e-47
8960.0,1.0383931186541436e-47
8976.0,8.619550553635992e-48
8992.0,7.154963800509588e-48
9008.0,5.939231595434823e-48
9024.0,4.930069938536791e-48
9040.0,4.092379495277909e-48
9056.0,3.3970248175306044e-48
9072.0,2.8198209927095695e-48
9088.0,2.340692475925354e-48
9104.0,1.9429748487647566e-48
9120.0,1.6128352193895037e-48
9136.0,1.3387911050711345e-48
9152.0,1.111311063566705e-48
9168.0,9.224831830206555e-49
9184.0,7.657399002442683e-49
9200.0,6.35629576363749e-49
9216.0,5.2762688508131335e-49
9232.0,4.3797541872295816e-49
9248.0,3.635570378033115e-49
9264.0,3.0178341999582645e-49
9280.0,2.505060365071218e-49
9296.0,2.0794142477202785e-49
9312.0,1.7260915840242293e-49
9328.0,1.432803569421372e-49
9344.0,1.1893494456188763e-49
9360.0,9.87261711223392e-50
9376.0,8.195116162353482e-50
9392.0,6.802646973034555e-50
9408.0,5.646778510879167e-50
9424.0,4.687308878047345e-50
9440.0,3.890867062678669e-50
9456.0,3.2297522722130317e-50
9472.0,2.68097048082743e-50
9488.0,2.225434681447907e-50
9504.0,1.8473010265531297e-50
9520.0,1.533417768291451e-50
9536.0,1.2728678316708046e-50
9552.0,1.0565891112032508e-50
9568.0,8.770592846610634e-51
9584.0,7.2803418155064e-51
9600.0,6.043306065803063e-51
9616.0,5.0164606457329853e-51
9632.0,4.16409116734745e-51
9648.0,3.456551635609902e-51
9664.0,2.869233340356539e-51
9680.0,2.3817089484794968e-51
9696.0,1.977022027271726e-51
9712.0,1.6410972880682576e-51
9728.0,1.36225103805322e-51
9744.0,1.1307848134107034e-51
9760.0,9.386480601017712e-52
9776.0,7.791581300736971e-52
9792.0,6.4676785417754784e-52
9808.0,5.3687260782078184e-52
9824.0,4.456501589659444e-52
9840.0,3.699277282790136e-52
9856.0,3.07071637688183e-52
9872.0,2.5489570925427734e-52
9888.0,2.1158522840268617e-52
9904.0,1.756338269058784e-52
9920.0,1.4579109036334056e-52
9936.0,1.210190679311579e-52
9952.0,1.004561716798085e-52
9968.0,8.338720997507358e-53
9984.0,6.921851262250158e-53
10000.0,5.74572826108898e-53
